run_id,issue_key,status_name,status_category,entered_at,exited_at,duration_seconds_bh,duration_seconds_24x7,interval_index
3,MEDA-2426,QA,In Progress,2022-06-15T15:53:59.186000+00:00,2022-06-15T15:54:02.783000+00:00,3,3,1093
3,MEDA-2426,Done,Done,2022-06-15T15:54:02.783000+00:00,2025-05-21T14:26:11.893000+00:00,22026728,92529129,1094
3,MEDA-2426,Done,Done,2025-05-21T14:26:11.893000+00:00,2025-08-29T20:50:55.954456+00:00,2096683,8663084,1095
3,MEDA-2425,In Progress,In Progress,2022-06-20T21:06:12.778000+00:00,2022-06-20T21:18:12.295000+00:00,0,719,1096
3,MEDA-2425,Peer Review,In Progress,2022-06-20T21:18:12.295000+00:00,2022-06-23T20:23:09.317000+00:00,84189,255897,1097
3,MEDA-2425,Merged,In Progress,2022-06-23T20:23:09.317000+00:00,2022-06-23T21:05:16.943000+00:00,2210,2527,1098
3,MEDA-2425,QA,In Progress,2022-06-23T21:05:16.943000+00:00,2022-06-23T21:05:18.010000+00:00,0,1,1099
3,MEDA-2425,Done,Done,2022-06-23T21:05:18.010000+00:00,2025-05-21T14:26:05.393000+00:00,21835565,91819247,1100
3,MEDA-2425,Done,Done,2025-05-21T14:26:05.393000+00:00,2025-08-29T20:50:55.954456+00:00,2096689,8663090,1101
3,MEDA-2420,Initial Dev,In Progress,2022-06-14T17:18:07.677000+00:00,2022-06-14T17:18:09.518000+00:00,1,1,1102
3,MEDA-2420,Content In Progress,In Progress,2022-06-14T17:18:09.518000+00:00,2022-06-14T17:18:11.813000+00:00,2,2,1103
3,MEDA-2420,Final Dev,In Progress,2022-06-14T17:18:11.813000+00:00,2022-06-14T17:18:26.651000+00:00,14,14,1104
3,MEDA-2420,Done,Done,2022-06-14T17:18:26.651000+00:00,2025-05-21T15:35:57.976000+00:00,22054650,92614651,1105
3,MEDA-2420,Done,Done,2025-05-21T15:35:57.976000+00:00,2025-08-29T20:50:55.954456+00:00,2092497,8658897,1106
3,MEDA-2415,Initial Dev,In Progress,2022-06-13T23:11:33.272000+00:00,2022-06-13T23:11:35.298000+00:00,0,2,1107
3,MEDA-2415,Content In Progress,In Progress,2022-06-13T23:11:35.298000+00:00,2022-06-13T23:11:36.718000+00:00,0,1,1108
3,MEDA-2415,Final Dev,In Progress,2022-06-13T23:11:36.718000+00:00,2022-06-13T23:11:38.081000+00:00,0,1,1109
3,MEDA-2415,Done,Done,2022-06-13T23:11:38.081000+00:00,2025-05-21T15:35:47.453000+00:00,22070147,92679849,1110
3,MEDA-2415,Done,Done,2025-05-21T15:35:47.453000+00:00,2025-08-29T20:50:55.954456+00:00,2092507,8658908,1111
3,MEDA-2410,In Progress,In Progress,2022-06-14T16:04:54.729000+00:00,2022-06-14T16:04:58.001000+00:00,3,3,1112
3,MEDA-2410,In Review,In Progress,2022-06-14T16:04:58.001000+00:00,2023-04-24T15:25:04.967000+00:00,6448805,27127206,1113
3,MEDA-2410,FInal Implementation,In Progress,2023-04-24T15:25:04.967000+00:00,2023-04-24T15:25:06.657000+00:00,1,1,1114
3,MEDA-2410,Done,Done,2023-04-24T15:25:06.657000+00:00,2025-05-21T15:35:50.128000+00:00,15610243,65491843,1115
3,MEDA-2410,Done,Done,2025-05-21T15:35:50.128000+00:00,2025-08-29T20:50:55.954456+00:00,2092504,8658905,1116
3,MEDA-2409,Initial Dev,In Progress,2022-06-13T22:23:13.529000+00:00,2022-06-13T22:23:16.084000+00:00,0,2,1117
3,MEDA-2409,Content In Progress,In Progress,2022-06-13T22:23:16.084000+00:00,2022-06-13T22:23:17.920000+00:00,0,1,1118
3,MEDA-2409,Final Dev,In Progress,2022-06-13T22:23:17.920000+00:00,2022-06-13T22:23:20.012000+00:00,0,2,1119
3,MEDA-2409,Done,Done,2022-06-13T22:23:20.012000+00:00,2025-05-21T15:35:51.510000+00:00,22070151,92682751,1120
3,MEDA-2409,Done,Done,2025-05-21T15:35:51.510000+00:00,2025-08-29T20:50:55.954456+00:00,2092503,8658904,1121
3,MEDA-2403,Initial Dev,In Progress,2022-06-13T22:10:54.136000+00:00,2022-06-13T22:10:55.719000+00:00,0,1,1122
3,MEDA-2403,Content In Progress,In Progress,2022-06-13T22:10:55.719000+00:00,2022-06-13T22:10:56.746000+00:00,0,1,1123
3,MEDA-2403,Final Dev,In Progress,2022-06-13T22:10:56.746000+00:00,2022-06-13T22:10:58.184000+00:00,0,1,1124
3,MEDA-2403,Done,Done,2022-06-13T22:10:58.184000+00:00,2025-05-21T15:35:43.656000+00:00,22070143,92683485,1125
3,MEDA-2403,Done,Done,2025-05-21T15:35:43.656000+00:00,2025-08-29T20:50:55.954456+00:00,2092511,8658912,1126
3,MEDA-2398,Initial Dev,In Progress,2022-06-13T22:04:55.947000+00:00,2022-06-13T22:04:57.470000+00:00,0,1,1127
3,MEDA-2398,Content In Progress,In Progress,2022-06-13T22:04:57.470000+00:00,2022-06-13T22:04:58.866000+00:00,0,1,1128
3,MEDA-2398,Final Dev,In Progress,2022-06-13T22:04:58.866000+00:00,2022-06-13T22:05:00.115000+00:00,0,1,1129
3,MEDA-2398,Done,Done,2022-06-13T22:05:00.115000+00:00,2025-05-21T15:33:31.061000+00:00,22070011,92683710,1130
3,MEDA-2398,Done,Done,2025-05-21T15:33:31.061000+00:00,2025-08-29T20:50:55.954456+00:00,2092643,8659044,1131
3,MEDA-2397,In Progress,In Progress,2022-06-30T15:57:16.002000+00:00,2022-06-30T16:03:32.771000+00:00,376,376,1132
3,MEDA-2397,Peer Review,In Progress,2022-06-30T16:03:32.771000+00:00,2022-07-01T18:18:10.007000+00:00,36877,94477,1133
3,MEDA-2397,Merged,In Progress,2022-07-01T18:18:10.007000+00:00,2022-07-01T18:18:11.852000+00:00,1,1,1134
3,MEDA-2397,QA,In Progress,2022-07-01T18:18:11.852000+00:00,2022-07-01T18:18:13.458000+00:00,1,1,1135
3,MEDA-2397,Done,Done,2022-07-01T18:18:13.458000+00:00,2025-05-21T14:24:02.271000+00:00,21672348,91137948,1136
3,MEDA-2397,Done,Done,2025-05-21T14:24:02.271000+00:00,2025-08-29T20:50:55.954456+00:00,2096812,8663213,1137
3,MEDA-2396,In Progress,In Progress,2022-06-29T08:08:41.826000+00:00,2022-06-29T14:10:24.103000+00:00,4224,21702,1138
3,MEDA-2396,Peer Review,In Progress,2022-06-29T14:10:24.103000+00:00,2022-07-01T07:47:18.978000+00:00,53375,149814,1139
3,MEDA-2396,Merged,In Progress,2022-07-01T07:47:18.978000+00:00,2022-07-01T07:47:22.626000+00:00,0,3,1140
3,MEDA-2396,QA,In Progress,2022-07-01T07:47:22.626000+00:00,2022-07-01T07:47:29.517000+00:00,0,6,1141
3,MEDA-2396,Done,Done,2022-07-01T07:47:29.517000+00:00,2025-05-21T14:24:03.460000+00:00,21691443,91175793,1142
3,MEDA-2396,Done,Done,2025-05-21T14:24:03.460000+00:00,2025-08-29T20:50:55.954456+00:00,2096811,8663212,1143
3,MEDA-2395,In Progress,In Progress,2022-06-17T12:48:18.429000+00:00,2022-06-28T18:38:22.972000+00:00,221902,971404,1144
3,MEDA-2395,Peer Review,In Progress,2022-06-28T18:38:22.972000+00:00,2022-06-28T18:38:37.135000+00:00,14,14,1145
3,MEDA-2395,Merged,In Progress,2022-06-28T18:38:37.135000+00:00,2022-06-28T18:38:41.305000+00:00,4,4,1146
3,MEDA-2395,QA,In Progress,2022-06-28T18:38:41.305000+00:00,2022-06-28T18:38:45.066000+00:00,3,3,1147
3,MEDA-2395,Done,Done,2022-06-28T18:38:45.066000+00:00,2025-05-21T14:24:04.934000+00:00,21757518,91395919,1148
3,MEDA-2395,Done,Done,2025-05-21T14:24:04.934000+00:00,2025-08-29T20:50:55.954456+00:00,2096810,8663211,1149
3,MEDA-2394,In Progress,In Progress,2022-06-15T14:49:54.146000+00:00,2022-06-17T07:07:52.496000+00:00,51005,145078,1150
3,MEDA-2394,Peer Review,In Progress,2022-06-17T07:07:52.496000+00:00,2022-06-28T18:32:15.240000+00:00,221535,991462,1151
3,MEDA-2394,Merged,In Progress,2022-06-28T18:32:15.240000+00:00,2022-06-28T18:32:18.841000+00:00,3,3,1152
3,MEDA-2394,QA,In Progress,2022-06-28T18:32:18.841000+00:00,2022-06-28T18:32:21.274000+00:00,2,2,1153
3,MEDA-2394,Done,Done,2022-06-28T18:32:21.274000+00:00,2025-05-21T14:24:06.587000+00:00,21757904,91396305,1154
3,MEDA-2394,Done,Done,2025-05-21T14:24:06.587000+00:00,2025-08-29T20:50:55.954456+00:00,2096808,8663209,1155
3,MEDA-2393,In Progress,In Progress,2022-06-15T10:33:04.571000+00:00,2022-06-15T12:24:22.870000+00:00,0,6678,1156
3,MEDA-2393,Peer Review,In Progress,2022-06-15T12:24:22.870000+00:00,2022-06-16T09:31:12.595000+00:00,28800,76009,1157
3,MEDA-2393,Merged,In Progress,2022-06-16T09:31:12.595000+00:00,2022-06-16T09:31:14.749000+00:00,0,2,1158
3,MEDA-2393,QA,In Progress,2022-06-16T09:31:14.749000+00:00,2022-06-16T09:31:18.717000+00:00,0,3,1159
3,MEDA-2393,Done,Done,2022-06-16T09:31:18.717000+00:00,2025-05-21T14:24:08.754000+00:00,22008248,92465570,1160
3,MEDA-2393,Done,Done,2025-05-21T14:24:08.754000+00:00,2025-08-29T20:50:55.954456+00:00,2096806,8663207,1161
3,MEDA-2392,In Progress,In Progress,2022-07-14T15:28:18.834000+00:00,2022-07-14T15:28:21.898000+00:00,3,3,1162
3,MEDA-2392,Peer Review,In Progress,2022-07-14T15:28:21.898000+00:00,2022-07-14T15:28:25.608000+00:00,3,3,1163
3,MEDA-2392,Merged,In Progress,2022-07-14T15:28:25.608000+00:00,2022-07-14T15:28:29.926000+00:00,4,4,1164
3,MEDA-2392,QA,In Progress,2022-07-14T15:28:29.926000+00:00,2022-07-14T15:28:34.921000+00:00,4,4,1165
3,MEDA-2392,Done,Done,2022-07-14T15:28:34.921000+00:00,2025-05-21T14:24:10.307000+00:00,21423335,90024935,1166
3,MEDA-2392,Done,Done,2025-05-21T14:24:10.307000+00:00,2025-08-29T20:50:55.954456+00:00,2096804,8663205,1167
3,MEDA-2391,In Progress,In Progress,2022-06-14T12:35:32.119000+00:00,2022-06-14T13:19:08.800000+00:00,1148,2616,1168
3,MEDA-2391,Peer Review,In Progress,2022-06-14T13:19:08.800000+00:00,2022-06-14T18:37:15.689000+00:00,19086,19086,1169
3,MEDA-2391,Merged,In Progress,2022-06-14T18:37:15.689000+00:00,2022-06-14T18:37:16.840000+00:00,1,1,1170
3,MEDA-2391,QA,In Progress,2022-06-14T18:37:16.840000+00:00,2022-06-14T18:37:20.444000+00:00,3,3,1171
3,MEDA-2391,Done,Done,2022-06-14T18:37:20.444000+00:00,2025-05-21T14:24:11.435000+00:00,22045610,92605610,1172
3,MEDA-2391,Done,Done,2025-05-21T14:24:11.435000+00:00,2025-08-29T20:50:55.954456+00:00,2096803,8663204,1173
3,MEDA-2390,In Progress,In Progress,2022-06-15T06:41:25.401000+00:00,2022-06-15T08:19:37.213000+00:00,0,5891,1174
3,MEDA-2390,Peer Review,In Progress,2022-06-15T08:19:37.213000+00:00,2022-06-15T13:25:07.931000+00:00,1507,18330,1175
3,MEDA-2390,Merged,In Progress,2022-06-15T13:25:07.931000+00:00,2022-06-15T13:25:10.274000+00:00,2,2,1176
3,MEDA-2390,QA,In Progress,2022-06-15T13:25:10.274000+00:00,2022-06-15T13:25:15.861000+00:00,5,5,1177
3,MEDA-2390,Done,Done,2022-06-15T13:25:15.861000+00:00,2025-05-21T14:24:12.096000+00:00,22035536,92537936,1178
3,MEDA-2390,Done,Done,2025-05-21T14:24:12.096000+00:00,2025-08-29T20:50:55.954456+00:00,2096802,8663203,1179
3,MEDA-2389,In Progress,In Progress,2022-06-14T13:24:25.588000+00:00,2022-08-01T20:58:01.081000+00:00,1006415,4174415,1180
3,MEDA-2389,Peer Review,In Progress,2022-08-01T20:58:01.081000+00:00,2022-08-09T13:59:21.461000+00:00,147679,666080,1181
3,MEDA-2389,Merged,In Progress,2022-08-09T13:59:21.461000+00:00,2022-08-09T14:26:50.742000+00:00,1649,1649,1182
3,MEDA-2389,QA,In Progress,2022-08-09T14:26:50.742000+00:00,2022-08-18T14:15:00.615000+00:00,200889,776889,1183
3,MEDA-2389,Done,Done,2022-08-18T14:15:00.615000+00:00,2025-05-21T14:23:53.171000+00:00,20707732,87005332,1184
3,MEDA-2389,Done,Done,2025-05-21T14:23:53.171000+00:00,2025-08-29T20:50:55.954456+00:00,2096821,8663222,1185
3,MEDA-2386,In Progress,In Progress,2022-06-09T18:46:58.119000+00:00,2022-06-09T19:16:01.132000+00:00,1743,1743,1186
3,MEDA-2386,Peer Review,In Progress,2022-06-09T19:16:01.132000+00:00,2022-06-09T19:16:03.378000+00:00,2,2,1187
3,MEDA-2386,Merged,In Progress,2022-06-09T19:16:03.378000+00:00,2022-06-10T16:09:00.580000+00:00,17576,75177,1188
3,MEDA-2386,QA,In Progress,2022-06-10T16:09:00.580000+00:00,2022-06-10T16:09:02.246000+00:00,1,1,1189
3,MEDA-2386,Done,Done,2022-06-10T16:09:02.246000+00:00,2025-05-21T14:23:49.482000+00:00,22112086,92960087,1190
3,MEDA-2386,Done,Done,2025-05-21T14:23:49.482000+00:00,2025-08-29T20:50:55.954456+00:00,2096825,8663226,1191
3,MEDA-2385,In Progress,In Progress,2022-06-10T15:57:08.442000+00:00,2022-06-10T16:21:15.301000+00:00,1446,1446,1192
3,MEDA-2385,Peer Review,In Progress,2022-06-10T16:21:15.301000+00:00,2022-06-10T16:43:08.128000+00:00,1312,1312,1193
3,MEDA-2385,Merged,In Progress,2022-06-10T16:43:08.128000+00:00,2022-06-10T16:43:09.983000+00:00,1,1,1194
3,MEDA-2385,QA,In Progress,2022-06-10T16:43:09.983000+00:00,2022-06-10T17:29:28.999000+00:00,2779,2779,1195
3,MEDA-2385,Done,Done,2022-06-10T17:29:28.999000+00:00,2025-05-21T14:23:49.974000+00:00,22107260,92955260,1196
3,MEDA-2385,Done,Done,2025-05-21T14:23:49.974000+00:00,2025-08-29T20:50:55.954456+00:00,2096825,8663225,1197
3,MEDA-2384,In Progress,In Progress,2022-06-09T16:24:56.724000+00:00,2022-06-13T16:01:53.533000+00:00,56216,344216,1198
3,MEDA-2384,Peer Review,In Progress,2022-06-13T16:01:53.533000+00:00,2022-06-13T18:51:50.707000+00:00,10197,10197,1199
3,MEDA-2384,Merged,In Progress,2022-06-13T18:51:50.707000+00:00,2022-06-13T18:51:51.668000+00:00,0,0,1200
3,MEDA-2384,QA,In Progress,2022-06-13T18:51:51.668000+00:00,2022-06-13T18:51:52.641000+00:00,0,0,1201
3,MEDA-2384,Done,Done,2022-06-13T18:51:52.641000+00:00,2025-05-21T14:23:52.026000+00:00,22073519,92691119,1202
3,MEDA-2384,Done,Done,2025-05-21T14:23:52.026000+00:00,2025-08-29T20:50:55.954456+00:00,2096822,8663223,1203
3,MEDA-2383,In Progress,In Progress,2022-06-09T13:21:28.033000+00:00,2022-06-09T13:21:29.412000+00:00,1,1,1204
3,MEDA-2383,Peer Review,In Progress,2022-06-09T13:21:29.412000+00:00,2022-06-10T17:29:39.727000+00:00,43689,101290,1205
3,MEDA-2383,Merged,In Progress,2022-06-10T17:29:39.727000+00:00,2022-06-10T17:29:40.748000+00:00,1,1,1206
3,MEDA-2383,QA,In Progress,2022-06-10T17:29:40.748000+00:00,2022-06-10T17:29:41.754000+00:00,1,1,1207
3,MEDA-2383,Done,Done,2022-06-10T17:29:41.754000+00:00,2025-05-21T14:23:55.873000+00:00,22107253,92955254,1208
3,MEDA-2383,Done,Done,2025-05-21T14:23:55.873000+00:00,2025-08-29T20:50:55.954456+00:00,2096819,8663220,1209
3,MEDA-2382,In Progress,In Progress,2022-06-08T18:16:53.197000+00:00,2022-06-08T18:49:58.568000+00:00,1985,1985,1210
3,MEDA-2382,Peer Review,In Progress,2022-06-08T18:49:58.568000+00:00,2022-06-08T18:56:24.314000+00:00,385,385,1211
3,MEDA-2382,Merged,In Progress,2022-06-08T18:56:24.314000+00:00,2022-06-08T18:56:26.249000+00:00,1,1,1212
3,MEDA-2382,QA,In Progress,2022-06-08T18:56:26.249000+00:00,2022-06-08T18:56:27.642000+00:00,1,1,1213
3,MEDA-2382,Done,Done,2022-06-08T18:56:27.642000+00:00,2025-05-21T14:23:56.960000+00:00,22159648,93122849,1214
3,MEDA-2382,Done,Done,2025-05-21T14:23:56.960000+00:00,2025-08-29T20:50:55.954456+00:00,2096818,8663218,1215
3,MEDA-2381,In Progress,In Progress,2022-06-08T13:53:56.155000+00:00,2022-06-08T14:00:27.308000+00:00,391,391,1216
3,MEDA-2381,Peer Review,In Progress,2022-06-08T14:00:27.308000+00:00,2022-06-08T14:16:52.266000+00:00,984,984,1217
3,MEDA-2381,Merged,In Progress,2022-06-08T14:16:52.266000+00:00,2022-06-08T17:58:42.109000+00:00,13309,13309,1218
3,MEDA-2381,QA,In Progress,2022-06-08T17:58:42.109000+00:00,2022-06-08T17:58:43.191000+00:00,1,1,1219
3,MEDA-2381,Done,Done,2022-06-08T17:58:43.191000+00:00,2025-05-21T14:24:00.154000+00:00,22163116,93126316,1220
3,MEDA-2381,Done,Done,2025-05-21T14:24:00.154000+00:00,2025-08-29T20:50:55.954456+00:00,2096814,8663215,1221
3,MEDA-2364,In Progress,In Progress,2022-06-13T16:41:18.641000+00:00,2022-06-13T16:41:20.421000+00:00,1,1,1222
3,MEDA-2364,In Review,In Progress,2022-06-13T16:41:20.421000+00:00,2022-06-13T16:41:21.796000+00:00,1,1,1223
3,MEDA-2364,FInal Implementation,In Progress,2022-06-13T16:41:21.796000+00:00,2022-06-17T02:27:27.348000+00:00,101918,294365,1224
3,MEDA-2364,Done,Done,2022-06-17T02:27:27.348000+00:00,2025-05-21T15:33:08.705000+00:00,21983588,92408741,1225
3,MEDA-2364,Done,Done,2025-05-21T15:33:08.705000+00:00,2025-08-29T20:50:55.954456+00:00,2092666,8659067,1226
3,MEDA-2359,In Progress,In Progress,2023-04-24T16:12:39.425000+00:00,2023-04-24T16:12:40.644000+00:00,1,1,1227
3,MEDA-2359,In Review,In Progress,2023-04-24T16:12:40.644000+00:00,2023-04-24T16:12:41.907000+00:00,1,1,1228
3,MEDA-2359,FInal Implementation,In Progress,2023-04-24T16:12:41.907000+00:00,2023-04-24T16:12:43.165000+00:00,1,1,1229
3,MEDA-2359,Done,Done,2023-04-24T16:12:43.165000+00:00,2025-05-21T15:33:56.669000+00:00,15607272,65488873,1230
3,MEDA-2359,Done,Done,2025-05-21T15:33:56.669000+00:00,2025-08-29T20:50:55.954456+00:00,2092618,8659019,1231
3,MEDA-2353,In Progress,In Progress,2023-04-24T16:12:15.254000+00:00,2023-04-24T16:12:16.664000+00:00,1,1,1232
3,MEDA-2353,In Review,In Progress,2023-04-24T16:12:16.664000+00:00,2023-04-24T16:12:18.020000+00:00,1,1,1233
3,MEDA-2353,FInal Implementation,In Progress,2023-04-24T16:12:18.020000+00:00,2023-04-24T16:12:19.327000+00:00,1,1,1234
3,MEDA-2353,Done,Done,2023-04-24T16:12:19.327000+00:00,2025-05-21T15:33:58.527000+00:00,15607298,65488899,1235
3,MEDA-2353,Done,Done,2025-05-21T15:33:58.527000+00:00,2025-08-29T20:50:55.954456+00:00,2092616,8659017,1236
3,MEDA-2347,In Progress,In Progress,2023-04-24T16:12:31.821000+00:00,2023-04-24T16:12:33.222000+00:00,1,1,1237
3,MEDA-2347,In Review,In Progress,2023-04-24T16:12:33.222000+00:00,2023-04-24T16:12:34.528000+00:00,1,1,1238
3,MEDA-2347,FInal Implementation,In Progress,2023-04-24T16:12:34.528000+00:00,2023-04-24T16:12:35.734000+00:00,1,1,1239
3,MEDA-2347,Done,Done,2023-04-24T16:12:35.734000+00:00,2025-05-21T15:33:53.518000+00:00,15607277,65488877,1240
3,MEDA-2347,Done,Done,2025-05-21T15:33:53.518000+00:00,2025-08-29T20:50:55.954456+00:00,2092621,8659022,1241
3,MEDA-2341,In Progress,In Progress,2023-04-24T16:13:05.538000+00:00,2023-04-24T16:13:07.065000+00:00,1,1,1242
3,MEDA-2341,In Review,In Progress,2023-04-24T16:13:07.065000+00:00,2023-04-24T16:13:08.245000+00:00,1,1,1243
3,MEDA-2341,FInal Implementation,In Progress,2023-04-24T16:13:08.245000+00:00,2023-04-24T16:13:09.380000+00:00,1,1,1244
3,MEDA-2341,Done,Done,2023-04-24T16:13:09.380000+00:00,2025-05-21T15:33:50.170000+00:00,15607240,65488840,1245
3,MEDA-2341,Done,Done,2025-05-21T15:33:50.170000+00:00,2025-08-29T20:50:55.954456+00:00,2092624,8659025,1246
3,MEDA-2335,In Progress,In Progress,2023-04-24T16:13:25.943000+00:00,2023-04-24T16:13:27.503000+00:00,1,1,1247
3,MEDA-2335,In Review,In Progress,2023-04-24T16:13:27.503000+00:00,2023-04-24T16:13:28.771000+00:00,1,1,1248
3,MEDA-2335,FInal Implementation,In Progress,2023-04-24T16:13:28.771000+00:00,2023-04-24T16:13:30.989000+00:00,2,2,1249
3,MEDA-2335,Done,Done,2023-04-24T16:13:30.989000+00:00,2025-05-21T15:35:20.248000+00:00,15607309,65488909,1250
3,MEDA-2335,Done,Done,2025-05-21T15:35:20.248000+00:00,2025-08-29T20:50:55.954456+00:00,2092534,8658935,1251
3,MEDA-2328,Initial Dev,In Progress,2022-06-17T01:13:46.709000+00:00,2022-06-17T01:13:49.822000+00:00,0,3,1252
3,MEDA-2328,Content In Progress,In Progress,2022-06-17T01:13:49.822000+00:00,2022-06-17T01:13:51.921000+00:00,0,2,1253
3,MEDA-2328,Final Dev,In Progress,2022-06-17T01:13:51.921000+00:00,2022-06-17T01:13:55.015000+00:00,0,3,1254
3,MEDA-2328,Done,Done,2022-06-17T01:13:55.015000+00:00,2025-05-21T15:35:15.402000+00:00,21983715,92413280,1255
3,MEDA-2328,Done,Done,2025-05-21T15:35:15.402000+00:00,2025-08-29T20:50:55.954456+00:00,2092539,8658940,1256
3,MEDA-2322,Initial Dev,In Progress,2022-06-17T01:15:13.285000+00:00,2022-06-17T01:15:19.270000+00:00,0,5,1257
3,MEDA-2322,Content In Progress,In Progress,2022-06-17T01:15:19.270000+00:00,2022-06-17T01:15:21.365000+00:00,0,2,1258
3,MEDA-2322,Final Dev,In Progress,2022-06-17T01:15:21.365000+00:00,2022-06-17T01:15:23.844000+00:00,0,2,1259
3,MEDA-2322,Done,Done,2022-06-17T01:15:23.844000+00:00,2025-05-21T15:35:14.594000+00:00,21983714,92413190,1260
3,MEDA-2322,Done,Done,2025-05-21T15:35:14.594000+00:00,2025-08-29T20:50:55.954456+00:00,2092540,8658941,1261
3,MEDA-2316,Initial Dev,In Progress,2022-06-17T01:16:20.912000+00:00,2022-06-17T01:16:23.364000+00:00,0,2,1262
3,MEDA-2316,Content In Progress,In Progress,2022-06-17T01:16:23.364000+00:00,2022-06-17T01:16:25.258000+00:00,0,1,1263
3,MEDA-2316,Final Dev,In Progress,2022-06-17T01:16:25.258000+00:00,2022-06-17T01:16:27.627000+00:00,0,2,1264
3,MEDA-2316,Done,Done,2022-06-17T01:16:27.627000+00:00,2025-05-21T15:36:06.874000+00:00,21983766,92413179,1265
3,MEDA-2316,Done,Done,2025-05-21T15:36:06.874000+00:00,2025-08-29T20:50:55.954456+00:00,2092488,8658889,1266
3,MEDA-2310,Initial Dev,In Progress,2022-06-11T01:04:28.598000+00:00,2022-06-11T01:05:24.245000+00:00,0,55,1267
3,MEDA-2310,Content In Progress,In Progress,2022-06-11T01:05:24.245000+00:00,2022-06-11T01:05:26.427000+00:00,0,2,1268
3,MEDA-2310,Final Dev,In Progress,2022-06-11T01:05:26.427000+00:00,2022-06-11T01:05:28.852000+00:00,0,2,1269
3,MEDA-2310,Done,Done,2022-06-11T01:05:28.852000+00:00,2025-05-21T15:35:55.608000+00:00,22098955,92932226,1270
3,MEDA-2310,Done,Done,2025-05-21T15:35:55.608000+00:00,2025-08-29T20:50:55.954456+00:00,2092499,8658900,1271
3,MEDA-2304,Initial Dev,In Progress,2022-06-11T00:40:29.611000+00:00,2022-06-11T00:41:27.307000+00:00,0,57,1272
3,MEDA-2304,Content In Progress,In Progress,2022-06-11T00:41:27.307000+00:00,2022-06-11T00:41:29.110000+00:00,0,1,1273
3,MEDA-2304,Final Dev,In Progress,2022-06-11T00:41:29.110000+00:00,2022-06-11T00:41:31.036000+00:00,0,1,1274
3,MEDA-2304,Done,Done,2022-06-11T00:41:31.036000+00:00,2025-05-21T15:36:01.525000+00:00,22098961,92933670,1275
3,MEDA-2304,Done,Done,2025-05-21T15:36:01.525000+00:00,2025-08-29T20:50:55.954456+00:00,2092493,8658894,1276
3,MEDA-2298,Initial Dev,In Progress,2022-06-08T21:17:51.840000+00:00,2022-06-08T21:19:13.216000+00:00,0,81,1277
3,MEDA-2298,Content In Progress,In Progress,2022-06-08T21:19:13.216000+00:00,2022-06-08T21:19:15.199000+00:00,0,1,1278
3,MEDA-2298,Final Dev,In Progress,2022-06-08T21:19:15.199000+00:00,2022-06-08T21:19:17.371000+00:00,0,2,1279
3,MEDA-2298,Done,Done,2022-06-08T21:19:17.371000+00:00,2025-05-21T15:35:47.031000+00:00,22156547,93118589,1280
3,MEDA-2298,Done,Done,2025-05-21T15:35:47.031000+00:00,2025-08-29T20:50:55.954456+00:00,2092507,8658908,1281
3,MEDA-2293,In Progress,In Progress,2023-04-24T16:13:13.432000+00:00,2023-04-24T16:13:14.775000+00:00,1,1,1282
3,MEDA-2293,In Review,In Progress,2023-04-24T16:13:14.775000+00:00,2023-04-24T16:13:16.147000+00:00,1,1,1283
3,MEDA-2293,FInal Implementation,In Progress,2023-04-24T16:13:16.147000+00:00,2023-04-24T16:13:17.512000+00:00,1,1,1284
3,MEDA-2293,Done,Done,2023-04-24T16:13:17.512000+00:00,2025-05-21T15:35:54.352000+00:00,15607356,65488956,1285
3,MEDA-2293,Done,Done,2025-05-21T15:35:54.352000+00:00,2025-08-29T20:50:55.954456+00:00,2092500,8658901,1286
3,MEDA-2287,In Progress,In Progress,2023-04-24T16:12:53.937000+00:00,2023-04-24T16:12:55.240000+00:00,1,1,1287
3,MEDA-2287,In Review,In Progress,2023-04-24T16:12:55.240000+00:00,2023-04-24T16:12:56.562000+00:00,1,1,1288
3,MEDA-2287,FInal Implementation,In Progress,2023-04-24T16:12:56.562000+00:00,2023-04-24T16:12:57.865000+00:00,1,1,1289
3,MEDA-2287,Done,Done,2023-04-24T16:12:57.865000+00:00,2025-05-21T15:35:40.022000+00:00,15607362,65488962,1290
3,MEDA-2287,Done,Done,2025-05-21T15:35:40.022000+00:00,2025-08-29T20:50:55.954456+00:00,2092514,8658915,1291
3,MEDA-2286,Initial Dev,In Progress,2022-06-17T01:02:59.051000+00:00,2022-06-17T01:03:01.071000+00:00,0,2,1292
3,MEDA-2286,Content In Progress,In Progress,2022-06-17T01:03:01.071000+00:00,2022-06-17T01:03:03.835000+00:00,0,2,1293
3,MEDA-2286,Final Dev,In Progress,2022-06-17T01:03:03.835000+00:00,2022-06-17T01:03:07.279000+00:00,0,3,1294
3,MEDA-2286,Done,Done,2022-06-17T01:03:07.279000+00:00,2025-05-21T15:35:41.597000+00:00,21983741,92413954,1295
3,MEDA-2286,Done,Done,2025-05-21T15:35:41.597000+00:00,2025-08-29T20:50:55.954456+00:00,2092513,8658914,1296
3,MEDA-2280,Initial Dev,In Progress,2022-06-16T23:29:39.913000+00:00,2022-06-17T00:21:05.140000+00:00,0,3085,1297
3,MEDA-2280,Content In Progress,In Progress,2022-06-17T00:21:05.140000+00:00,2022-06-17T00:21:07.183000+00:00,0,2,1298
